TelCon,Content code,start,end,duration,content,topic
F57,p,358.827,368.954,10.127,cM,axe
F57,pbc,368.954,369.194,0.24,bc_rM cM,axe
F57,p,369.194,371.244,2.05,cM,axe
F57,s,371.244,372.057,0.813,silence,axe
F57,p,372.057,376.309,4.252,rM,axe
F57,f,376.309,377.096,0.787,filler_rM,axe
F57,p,377.096,380.048,2.952,rM,axe
F57,p,380.048,384.159,4.111,cM,axe
F57,s,384.159,384.606,0.447,silence,axe
F57,p,384.606,389.998,5.392,rM,axe
F57,f,389.998,390.336,0.338,filler_rM,axe
F57,p,390.336,397.05,6.714,rM,axe
F57,pp,397.05,398.74,1.69,cM rM,axe
F57,p,398.74,399.369,0.629,rM,axe
F57,s,399.369,399.52,0.151,silence,axe
F57,p,399.52,400.988,1.468,cM,axe
F57,s,400.988,401.881,0.893,silence,axe
F57,p,401.881,405.09,3.209,rM,axe
F57,f,405.09,405.688,0.598,filler_rM,axe
F57,p,405.688,413.501,7.813,rM,axe
F57,f,413.501,414.137,0.636,filler_rM,axe
F57,p,414.137,416.774,2.637,rM,axe
F57,f,416.774,417.284,0.51,filler_rM,axe
F57,p,417.284,423.043,5.759,rM,axe
F57,f,423.043,423.52,0.477,filler_rM,axe
F57,p,423.52,425.616,2.096,rM,axe
F57,f,425.616,425.957,0.341,filler_rM,axe
F57,p,425.957,430.657,4.7,rM,axe
F57,f,430.657,431.059,0.402,filler_rM,axe
F57,p,431.059,436.992,5.933,rM,axe
F57,f,436.992,437.325,0.333,filler_rM,axe
F57,p,437.325,440.277,2.952,rM,axe
F57,pbc,440.277,440.695,0.418,bc_cM rM,axe
F57,p,440.695,441.108,0.413,rM,axe
F57,f,441.108,441.694,0.586,filler_rM,axe
F57,p,441.694,449.681,7.987,rM,axe
F57,l,449.681,449.984,0.303,laughter_rM,axe
F57,p,449.984,455.305,5.321,rM,axe
F57,f,455.305,455.842,0.537,filler_rM,axe
F57,p,455.842,462.155,6.313,rM,axe
F57,p,462.155,462.578,0.423,cM,axe
F57,pp,462.578,462.911,0.333,cM rM,axe
F57,p,462.911,472.25,9.339,cM,axe
F57,p,472.25,492.95,20.7,rM,axe
F57,pbc,492.95,493.398,0.448,bc_cM rM,axe
F57,p,493.398,497.967,4.569,rM,axe
F57,s,497.967,498.179,0.212,silence,axe
F57,p,498.179,498.74,0.561,cM,axe
F57,pf,498.74,499.353,0.613,cM filler_rM,axe
F57,p,499.353,499.983,0.63,cM,axe
F57,s,499.983,500.899,0.916,silence,axe
F57,p,500.899,503.763,2.864,rM,pistol
F57,s,503.763,503.981,0.218,silence,pistol
F57,p,503.981,504.986,1.005,cM,pistol
F57,s,504.986,505.844,0.858,silence,pistol
F57,p,505.844,511.123,5.279,rM,pistol
F57,pbc,511.123,511.459,0.336,bc_cM rM,pistol
F57,p,511.459,514.556,3.097,rM,pistol
F57,f,514.556,514.949,0.393,filler_rM,pistol
F57,p,514.949,518.971,4.022,rM,pistol
F57,p,518.971,519.245,0.274,cM,pistol
F57,l,519.245,520.037,0.792,laughter_rM,pistol
F57,p,520.037,523.177,3.14,cM,pistol
F57,pp,523.177,524.503,1.326,cM rM,pistol
F57,p,524.503,528.658,4.155,cM,pistol
F57,f,528.658,528.961,0.303,filler_cM,pistol
F57,pf,528.961,529.305,0.344,filler_cM rM,pistol
F57,pp,529.305,529.96,0.655,cM rM,pistol
F57,p,529.96,531.471,1.511,cM,pistol
F57,s,531.471,532.675,1.204,silence,pistol
F57,p,532.675,532.927,0.252,rM,pistol
F57,pp,532.927,533.943,1.016,cM rM,pistol
F57,p,533.943,535.299,1.356,cM,pistol
F57,pp,535.299,535.79,0.491,cM rM,pistol
F57,p,535.79,536.728,0.938,rM,pistol
F57,f,536.728,537.228,0.5,filler_rM,pistol
F57,p,537.228,541.002,3.774,cM,pistol
F57,pp,541.002,541.791,0.789,cM rM,pistol
F57,p,541.791,545.469,3.678,rM,pistol
F57,bcf,545.469,545.981,0.512,bc_cM filler_rM,pistol
F57,p,545.981,546.98,0.999,rM,pistol
F57,f,546.98,547.406,0.426,filler_rM,pistol
F57,p,547.406,550.688,3.282,rM,pistol
F57,f,550.688,551.233,0.545,filler_rM,pistol
F57,p,551.233,554.951,3.718,rM,pistol
F57,l,554.951,555.14,0.189,laughter_rM,pistol
F57,ll,555.14,555.723,0.583,laughter_cM laughter_rM,pistol
F57,f,555.723,556.093,0.37,filler_rM,pistol
F57,s,556.093,556.465,0.372,silence,pistol
F57,p,556.465,556.84,0.375,cM,pistol
F57,p,556.84,570.78,13.94,rM,pistol
F57,pbc,570.78,571.143,0.363,bc_cM rM,pistol
F57,f,571.143,571.583,0.44,filler_rM,pistol
F57,p,571.583,577.637,6.054,rM,pistol
F57,f,577.637,578.159,0.522,filler_rM,pistol
F57,p,578.159,578.573,0.414,rM,pistol
F57,pp,578.573,578.878,0.305,cM rM,pistol
F57,p,578.878,581.625,2.747,rM,pistol
F57,f,581.625,582.299,0.674,filler_rM,pistol
F57,p,582.299,587.67,5.371,cM,pistol
F57,l,587.67,587.936,0.266,laughter_cM,pistol
F57,p,587.936,589.304,1.368,cM,pistol
F57,pp,589.304,589.606,0.302,cM rM,pistol
F57,p,589.606,590.795,1.189,rM,pistol
F57,f,590.795,591.21,0.415,filler_rM,pistol
F57,pp,591.21,591.861,0.651,cM rM,pistol
F57,pf,591.861,592.214,0.353,cM filler_rM,pistol
F57,p,592.214,593.076,0.862,cM,pistol
F57,pp,593.076,593.174,0.098,cM rM,pistol
F57,p,593.174,603.191,10.017,cM,pistol
F57,p,603.191,605.183,1.992,rM,pistol
F57,f,605.183,605.72,0.537,filler_rM,pistol
F57,p,605.72,618.562,12.842,rM,pistol
F57,s,618.562,620.432,1.87,silence,pistol
F57,p,620.432,620.548,0.116,cM,pistol
F57,s,620.548,620.908,0.36,silence,pistol
F57,f,620.908,621.583,0.675,filler_rM,pistol
F57,s,621.583,621.747,0.164,silence,pistol
F57,p,621.747,622.237,0.49,cM,pistol
F57,pp,622.237,622.466,0.229,cM rM,pistol
F57,p,622.466,623.469,1.003,cM,pistol
F57,s,623.469,624.301,0.832,silence,pistol
F57,p,624.301,626.537,2.236,rM,pistol
F57,pbc,626.537,626.959,0.422,bc_cM rM,pistol
F57,p,626.959,627.885,0.926,rM,pistol
F57,pp,627.885,628.561,0.676,cM rM,pistol
F57,p,628.561,631.898,3.337,rM,pistol
F57,p,631.898,632.234,0.336,cM,pistol
F57,pp,632.234,632.762,0.528,cM rM,pistol
F57,p,632.762,638.827,6.065,rM,pistol
F57,pbc,638.827,639.328,0.501,bc_cM rM,pistol
F57,p,639.328,642.149,2.821,rM,pistol
F57,pp,642.149,643.384,1.235,cM rM,pistol
F57,p,643.384,647.687,4.303,cM,pistol
F57,pbc,647.687,647.941,0.254,bc_rM cM,pistol
F57,p,647.941,651.3,3.359,cM,pistol
F57,pbc,651.3,651.958,0.658,bc_rM cM,pistol
F57,p,651.958,662.83,10.872,cM,pistol
F57,pp,662.83,663.004,0.174,cM rM,pistol
F57,p,663.004,668.47,5.466,rM,pistol
F57,f,668.47,669.015,0.545,filler_rM,pistol
F57,p,669.015,670.71,1.695,rM,pistol
F57,f,670.71,671.164,0.454,filler_rM,pistol
F57,p,671.164,673.581,2.417,rM,pistol
F57,pbc,673.581,673.984,0.403,bc_cM rM,pistol
F57,p,673.984,676.373,2.389,rM,pistol
F57,f,676.373,677.001,0.628,filler_rM,pistol
F57,p,677.001,678.341,1.34,rM,pistol
F57,f,678.341,678.848,0.507,filler_rM,pistol
F57,p,678.848,682.087,3.239,rM,pistol
F57,f,682.087,682.541,0.454,filler_rM,pistol
F57,p,682.541,689.991,7.45,rM,pistol
F57,f,689.991,690.395,0.404,filler_rM,pistol
F57,p,690.395,694.25,3.855,rM,pistol
F57,f,694.25,694.697,0.447,filler_rM,pistol
F57,p,694.697,698.494,3.797,rM,pistol
F57,f,698.494,698.911,0.417,filler_rM,pistol
F57,p,698.911,703.547,4.636,rM,pistol
F57,f,703.547,703.927,0.38,filler_rM,pistol
F57,p,703.927,710.313,6.386,rM,pistol
F57,p,710.313,710.708,0.395,cM,pistol
F57,s,710.708,711.791,1.083,silence,pistol
F57,f,711.791,712.362,0.571,filler_rM,pistol
F57,s,712.362,713.866,1.504,silence,pistol
F57,p,713.866,723.744,9.878,rM,pistol
F57,p,723.744,725.705,1.961,cM,pistol
F57,s,725.705,726.8,1.095,silence,pistol
F57,p,726.8,727.113,0.313,rM,pistol
F57,s,727.113,727.687,0.574,silence,pistol
F57,p,727.687,727.778,0.091,rM,pistol
F57,f,727.778,728.269,0.491,filler_rM,pistol
F57,p,728.269,731.494,3.225,rM,pistol
F57,p,731.494,736.573,5.079,cM,pistol
F57,s,736.573,737.082,0.509,silence,pistol
F57,p,737.082,741.688,4.606,rM,pistol
F57,p,741.688,747.633,5.945,cM,pistol
F57,f,747.633,747.914,0.281,filler_cM,pistol
F57,bcf,747.914,748.289,0.375,bc_rM filler_cM,pistol
F57,p,748.289,759.688,11.399,cM,pistol
F57,pp,759.688,760.901,1.213,cM rM,pistol
F57,p,760.901,761.429,0.528,cM,pistol
F57,pp,761.429,761.897,0.468,cM rM,pistol
F57,p,761.897,762.598,0.701,rM,pistol
F57,s,762.598,762.919,0.321,silence,pistol
F57,p,762.919,769.061,6.142,cM,pistol
F57,pp,769.061,769.184,0.123,cM rM,pistol
F57,p,769.184,773.021,3.837,cM,pistol
F57,pp,773.021,773.99,0.969,cM rM,pistol
F57,p,773.99,784.375,10.385,rM,pistol
F57,l,784.375,784.889,0.514,laughter_rM,pistol
F57,pp,784.889,785.325,0.436,cM rM,pistol
F57,p,785.325,786.886,1.561,rM,pistol
F57,pp,786.886,787.606,0.72,cM rM,pistol
F57,p,787.606,788.762,1.156,cM,pistol
F57,l,788.762,789.254,0.492,laughter_cM,pistol
F57,l,789.254,790.442,1.188,laughter_rM,pistol
F57,p,790.442,790.663,0.221,cM,pistol
F57,l,790.663,791.4,0.737,laughter_rM,pistol
F57,s,791.4,792.092,0.692,silence,pistol
F57,f,792.092,792.495,0.403,filler_rM,pistol
F57,p,792.495,793.118,0.623,rM,pistol
F57,f,793.118,793.695,0.577,filler_rM,pistol
F57,p,793.695,803.214,9.519,rM,pistol
F57,f,803.214,803.976,0.762,filler_rM,pistol
F57,p,803.976,817.177,13.201,rM,pistol
F57,f,817.177,817.892,0.715,filler_rM,pistol
F57,p,817.892,819.703,1.811,rM,pistol
F57,f,819.703,820.488,0.785,filler_rM,pistol
F57,s,820.488,822.69,2.202,silence,pistol
F57,p,822.69,822.956,0.266,rM,pistol
F57,s,822.956,826.348,3.392,silence,pistol
F57,p,826.348,837.906,11.558,rM,pistol
F57,pp,837.906,838.068,0.162,cM rM,pistol
F57,p,838.068,838.285,0.217,rM,pistol
F57,s,838.285,838.526,0.241,silence,pistol
F57,p,838.526,840.366,1.84,cM,pistol
F57,s,840.366,840.893,0.527,silence,pistol
F57,p,840.893,841.095,0.202,rM,pistol
F57,s,841.095,842.141,1.046,silence,pistol
F57,p,842.141,847.67,5.529,rM,pistol
F57,l,847.67,847.997,0.327,laughter_rM,pistol
F57,ll,847.997,848.149,0.152,laughter_cM laughter_rM,pistol
F57,pl,848.149,848.762,0.613,laughter_cM rM,pistol
F57,pp,848.762,849.572,0.81,cM rM,pistol
F57,p,849.572,853.902,4.33,cM,pistol
F57,p,853.902,856.528,2.626,rM,pistol
F57,fl,856.528,856.906,0.378,filler_rM laughter_cM,pistol
F57,pl,856.906,857.528,0.622,laughter_cM rM,pistol
F57,p,857.528,858.79,1.262,rM,pistol
F57,l,858.79,859.479,0.689,laughter_rM,pistol
F57,s,859.479,859.904,0.425,silence,pistol
F57,p,859.904,860.267,0.363,cM,pistol
F57,f,860.267,860.658,0.391,filler_rM,pistol
F57,p,860.658,863.64,2.982,rM,pistol
F57,p,863.64,865.188,1.548,cM,pistol
F57,s,865.188,867.598,2.41,silence,pistol
F57,p,867.598,867.796,0.198,rM,pistol
F57,s,867.796,868.475,0.679,silence,pistol
F57,p,868.475,870.535,2.06,rM,pistol
F57,pl,870.535,871.005,0.47,cM laughter_rM,pistol
F57,p,871.005,871.64,0.635,cM,butter
F57,pf,871.64,871.996,0.356,cM filler_rM,butter
F57,p,871.996,872.483,0.487,cM,butter
F57,s,872.483,873.399,0.916,silence,butter
F57,p,873.399,875.619,2.22,rM,butter
F57,f,875.619,876.023,0.404,filler_rM,butter
F57,p,876.023,877.086,1.063,rM,butter
F57,p,877.086,877.595,0.509,cM,butter
F57,s,877.595,878.389,0.794,silence,butter
F57,p,878.389,879.638,1.249,rM,butter
F57,s,879.638,879.91,0.272,silence,butter
F57,pp,879.91,880.487,0.577,cM rM,butter
F57,p,880.487,882.923,2.436,rM,butter
F57,l,882.923,883.177,0.254,laughter_rM,butter
F57,p,883.177,883.604,0.427,cM,butter
F57,p,883.604,884.549,0.945,rM,butter
F57,l,884.549,885.345,0.796,laughter_rM,butter
F57,f,885.345,885.772,0.427,filler_rM,butter
F57,p,885.772,887.767,1.995,rM,butter
F57,f,887.767,888.206,0.439,filler_rM,butter
F57,p,888.206,889.255,1.049,rM,butter
F57,f,889.255,889.763,0.508,filler_rM,butter
F57,p,889.763,890.916,1.153,rM,butter
F57,f,890.916,891.216,0.3,filler_rM,butter
F57,p,891.216,894.509,3.293,rM,butter
F57,bcf,894.509,894.868,0.359,bc_cM filler_rM,butter
F57,p,894.868,897.052,2.184,rM,butter
F57,f,897.052,897.652,0.6,filler_rM,butter
F57,p,897.652,900.665,3.013,rM,butter
F57,pbc,900.665,901.031,0.366,bc_cM rM,butter
F57,p,901.031,907.275,6.244,rM,butter
F57,pp,907.275,907.466,0.191,cM rM,butter
F57,p,907.466,908.67,1.204,cM,butter
F57,s,908.67,909.298,0.628,silence,butter
F57,ff,909.298,909.648,0.35,filler_cM filler_rM,butter
F57,p,909.648,910.744,1.096,rM,butter
F57,f,910.744,911.332,0.588,filler_rM,butter
F57,p,911.332,913.062,1.73,rM,butter
F57,f,913.062,913.498,0.436,filler_rM,butter
F57,p,913.498,914.922,1.424,cM,butter
F57,l,914.922,915.519,0.597,laughter_cM,butter
F57,pp,915.519,916.072,0.553,cM rM,butter
F57,p,916.072,916.619,0.547,rM,butter
F57,l,916.619,917.404,0.785,laughter_rM,butter
F57,pp,917.404,917.67,0.266,cM rM,butter
F57,p,917.67,923.022,5.352,cM,butter
F57,pp,923.022,924.447,1.425,cM rM,butter
F57,p,924.447,927.955,3.508,cM,butter
F57,s,927.955,928.711,0.756,silence,butter
F57,p,928.711,932.248,3.537,rM,butter
F57,f,932.248,932.816,0.568,filler_rM,butter
F57,pp,932.816,933.614,0.798,cM rM,butter
F57,p,933.614,937.345,3.731,rM,butter
F57,pp,937.345,937.784,0.439,cM rM,butter
F57,p,937.784,940.098,2.314,rM,butter
F57,f,940.098,940.571,0.473,filler_rM,butter
F57,p,940.571,943.581,3.01,rM,butter
F57,pl,943.581,944.199,0.618,cM laughter_rM,butter
F57,p,944.199,944.276,0.077,cM,butter
F57,s,944.276,944.619,0.343,silence,butter
F57,pp,944.619,944.92,0.301,cM rM,butter
F57,p,944.92,945.387,0.467,cM,butter
F57,s,945.387,946.723,1.336,silence,butter
F57,p,946.723,947.697,0.974,cM,newspaper
F57,pp,947.697,947.857,0.16,cM rM,newspaper
F57,p,947.857,948.821,0.964,cM,newspaper
F57,pp,948.821,949.115,0.294,cM rM,newspaper
F57,p,949.115,949.874,0.759,cM,newspaper
F57,s,949.874,950.497,0.623,silence,newspaper
F57,p,950.497,959.722,9.225,rM,newspaper
F57,l,959.722,960.148,0.426,laughter_rM,newspaper
F57,pbc,960.148,960.401,0.253,bc_cM rM,newspaper
F57,p,960.401,962.213,1.812,rM,newspaper
F57,f,962.213,962.744,0.531,filler_rM,newspaper
F57,p,962.744,964.584,1.84,rM,newspaper
F57,pf,964.584,965.166,0.582,cM filler_rM,newspaper
F57,p,965.166,966.248,1.082,cM,newspaper
F57,pp,966.248,967.093,0.845,cM rM,newspaper
F57,p,967.093,968.083,0.99,rM,newspaper
F57,pbc,968.083,968.442,0.359,bc_cM rM,newspaper
F57,p,968.442,971.144,2.702,rM,newspaper
F57,s,971.144,971.676,0.532,silence,newspaper
F57,p,971.676,974.364,2.688,cM,newspaper
F57,s,974.364,974.892,0.528,silence,newspaper
F57,p,974.892,975.04,0.148,rM,newspaper
F57,s,975.04,975.623,0.583,silence,newspaper
F57,p,975.623,976.071,0.448,rM,newspaper
F57,s,976.071,977.929,1.858,silence,newspaper
F57,p,977.929,978.432,0.503,rM,newspaper
F57,s,978.432,979.857,1.425,silence,newspaper
F57,p,979.857,980.504,0.647,rM,lighter
F57,l,980.504,980.821,0.317,laughter_rM,lighter
F57,s,980.821,981.537,0.716,silence,lighter
F57,p,981.537,986.241,4.704,cM,lighter
F57,pp,986.241,987.32,1.079,cM rM,lighter
F57,p,987.32,991.02,3.7,rM,lighter
F57,f,991.02,992.254,1.234,filler_rM,lighter
F57,p,992.254,1009.18,16.926,rM,lighter
F57,pp,1009.18,1009.65,0.47,cM rM,lighter
F57,p,1009.65,1010.66,1.01,rM,lighter
F57,p,1010.66,1010.978,0.318,cM,lighter
F57,pp,1010.978,1011.356,0.378,cM rM,lighter
F57,p,1011.356,1015.161,3.805,cM,lighter
F57,s,1015.161,1015.462,0.301,silence,lighter
F57,p,1015.462,1028.427,12.965,rM,lighter
F57,f,1028.427,1028.862,0.435,filler_rM,lighter
F57,p,1028.862,1032.43,3.568,cM,lighter
F57,s,1032.43,1032.838,0.408,silence,lighter
F57,p,1032.838,1035.807,2.969,rM,lighter
F57,pbc,1035.807,1035.967,0.16,bc_cM rM,lighter
F57,p,1035.967,1038.217,2.25,rM,lighter
F57,l,1038.217,1038.402,0.185,laughter_rM,lighter
F57,p,1038.402,1038.773,0.371,rM,lighter
F57,f,1038.773,1039.212,0.439,filler_rM,lighter
F57,p,1039.212,1042.596,3.384,rM,lighter
F57,pp,1042.596,1042.925,0.329,cM rM,lighter
F57,p,1042.925,1047.143,4.218,rM,lighter
F57,s,1047.143,1047.586,0.443,silence,lighter
F57,p,1047.586,1047.867,0.281,cM,lighter
F57,pp,1047.867,1048.199,0.332,cM rM,lighter
F57,p,1048.199,1050.737,2.538,cM,lighter
F57,s,1050.737,1051.133,0.396,silence,lighter
F57,p,1051.133,1051.28,0.147,rM,lighter
F57,s,1051.28,1051.759,0.479,silence,lighter
F57,p,1051.759,1051.964,0.205,rM,lighter
F57,s,1051.964,1056.502,4.538,silence,lighter
F57,p,1056.502,1057.463,0.961,cM,clothing
F57,pp,1057.463,1057.712,0.249,cM rM,clothing
F57,p,1057.712,1059.644,1.932,cM,clothing
F57,p,1059.644,1059.856,0.212,rM,clothing
F57,s,1059.856,1061.226,1.37,silence,clothing
F57,p,1061.226,1071.544,10.318,cM,clothing
F57,pbc,1071.544,1071.761,0.217,bc_rM cM,clothing
F57,p,1071.761,1073.621,1.86,cM,clothing
F57,s,1073.621,1074.545,0.924,silence,clothing
F57,p,1074.545,1082.599,8.054,rM,clothing
F57,pbc,1082.599,1083.044,0.445,bc_cM rM,clothing
F57,p,1083.044,1092.741,9.697,rM,clothing
F57,l,1092.741,1093.241,0.5,laughter_rM,clothing
F57,bcf,1093.241,1093.627,0.386,bc_cM filler_rM,clothing
F57,f,1093.627,1093.88,0.253,filler_rM,clothing
F57,p,1093.88,1102.246,8.366,rM,clothing
F57,bcf,1102.246,1102.624,0.378,bc_cM filler_rM,clothing
F57,p,1102.624,1105.278,2.654,rM,clothing
F57,pf,1105.278,1105.729,0.451,cM filler_rM,clothing
F57,s,1105.729,1106.576,0.847,silence,clothing
F57,p,1106.576,1108.111,1.535,cM,clothing
F57,p,1108.111,1108.845,0.734,rM,clothing
F57,p,1108.845,1109.293,0.448,cM,clothing
F57,s,1109.293,1110.6,1.307,silence,clothing
F57,p,1110.6,1111.044,0.444,cM,clothing
F57,s,1111.044,1111.844,0.8,silence,clothing
F57,p,1111.844,1113.745,1.901,cM,canvas
F57,s,1113.745,1115.061,1.316,silence,canvas
F57,p,1115.061,1116.148,1.087,rM,canvas
F57,p,1116.148,1117.574,1.426,cM,canvas
F57,s,1117.574,1118.379,0.805,silence,canvas
F57,p,1118.379,1127.541,9.162,rM,canvas
F57,ll,1127.541,1128.549,1.008,laughter_cM laughter_rM,canvas
F57,p,1128.549,1130.781,2.232,rM,canvas
F57,f,1130.781,1131.381,0.6,filler_rM,canvas
F57,p,1131.381,1132.246,0.865,rM,canvas
F57,f,1132.246,1132.592,0.346,filler_rM,canvas
F57,p,1132.592,1138.882,6.29,rM,canvas
F57,pbc,1138.882,1139.241,0.359,bc_cM rM,canvas
F57,p,1139.241,1148.99,9.749,rM,canvas
F57,f,1148.99,1149.42,0.43,filler_rM,canvas
F57,p,1149.42,1153.217,3.797,rM,canvas
F57,f,1153.217,1153.724,0.507,filler_rM,canvas
F57,p,1153.724,1155.304,1.58,rM,canvas
F57,f,1155.304,1155.985,0.681,filler_rM,canvas
F57,p,1155.985,1159.505,3.52,rM,canvas
F57,pbc,1159.505,1159.85,0.345,bc_cM rM,canvas
F57,p,1159.85,1162.668,2.818,rM,canvas
F57,p,1162.668,1169.534,6.866,cM,canvas
F57,pbc,1169.534,1169.846,0.312,bc_rM cM,canvas
F57,p,1169.846,1175.243,5.397,cM,canvas
F57,s,1175.243,1176.98,1.737,silence,canvas
F57,p,1176.98,1187.681,10.701,rM,canvas
F57,f,1187.681,1188.2,0.519,filler_rM,canvas
F57,p,1188.2,1192.728,4.528,rM,canvas
F57,f,1192.728,1193.448,0.72,filler_rM,canvas
F57,p,1193.448,1198.003,4.555,rM,canvas
F57,pbc,1198.003,1198.466,0.463,bc_cM rM,canvas
F57,f,1198.466,1199.008,0.542,filler_rM,canvas
F57,p,1199.008,1202.565,3.557,rM,canvas
F57,pbc,1202.565,1203.362,0.797,bc_cM rM,canvas
F57,p,1203.362,1206.604,3.242,rM,canvas
F57,pp,1206.604,1206.75,0.146,cM rM,canvas
F57,p,1206.75,1208.403,1.653,rM,canvas
F57,f,1208.403,1209.003,0.6,filler_rM,canvas
F57,p,1209.003,1221.404,12.401,rM,canvas
F57,f,1221.404,1222.004,0.6,filler_rM,canvas
F57,p,1222.004,1235.083,13.079,rM,canvas
F57,pp,1235.083,1236.082,0.999,cM rM,canvas
F57,p,1236.082,1237.266,1.184,cM,canvas
F57,s,1237.266,1237.541,0.275,silence,canvas
F57,p,1237.541,1238.1,0.559,rM,canvas
F57,f,1238.1,1238.885,0.785,filler_rM,canvas
F57,p,1238.885,1241.478,2.593,rM,canvas
F57,pp,1241.478,1241.877,0.399,cM rM,canvas
F57,p,1241.877,1242.72,0.843,cM,canvas
F57,s,1242.72,1243.522,0.802,silence,canvas
F57,p,1243.522,1243.826,0.304,rM,canvas
F57,s,1243.826,1244.093,0.267,silence,canvas
F57,p,1244.093,1244.4,0.307,cM,canvas
F57,s,1244.4,1244.8,0.4,silence,canvas
F57,f,1244.8,1245.427,0.627,filler_rM,canvas
F57,p,1245.427,1249.635,4.208,rM,canvas
F57,l,1249.635,1250.22,0.585,laughter_rM,canvas
F57,l,1250.22,1250.639,0.419,laughter_cM,canvas
F57,p,1250.639,1251.192,0.553,rM,canvas
F57,f,1251.192,1252.034,0.842,filler_rM,canvas
F57,p,1252.034,1255.864,3.83,rM,canvas
F57,f,1255.864,1256.276,0.412,filler_rM,canvas
F57,p,1256.276,1261.817,5.541,rM,canvas
F57,s,1261.817,1262.126,0.309,silence,canvas
F57,p,1262.126,1262.649,0.523,cM,canvas
F57,f,1262.649,1263.363,0.714,filler_rM,canvas
F57,p,1263.363,1266.387,3.024,rM,canvas
F57,ll,1266.387,1267.12,0.733,laughter_cM laughter_rM,canvas
F57,l,1267.12,1268.001,0.881,laughter_cM,canvas
F57,p,1268.001,1280.505,12.504,rM,canvas
F57,pbc,1280.505,1280.901,0.396,bc_cM rM,canvas
F57,p,1280.901,1284.082,3.181,rM,canvas
F57,f,1284.082,1284.475,0.393,filler_rM,canvas
F57,p,1284.475,1297.986,13.511,rM,canvas
F57,pp,1297.986,1298.345,0.359,cM rM,canvas
F57,p,1298.345,1302.178,3.833,cM,canvas
F57,pbc,1302.178,1302.46,0.282,bc_rM cM,canvas
F57,p,1302.46,1306.333,3.873,cM,canvas
F57,s,1306.333,1307.732,1.399,silence,canvas
F57,p,1307.732,1308.141,0.409,rM,canvas
F57,s,1308.141,1308.391,0.25,silence,canvas
F57,p,1308.391,1310.517,2.126,cM,canvas
F57,pbc,1310.517,1310.869,0.352,bc_rM cM,canvas
F57,p,1310.869,1313.291,2.422,cM,canvas
F57,s,1313.291,1314.02,0.729,silence,canvas
F57,p,1314.02,1331.982,17.962,rM,canvas
F57,s,1331.982,1333.167,1.185,silence,canvas
F57,p,1333.167,1333.416,0.249,cM,canvas
F57,pp,1333.416,1333.842,0.426,cM rM,canvas
F57,p,1333.842,1334.564,0.722,cM,canvas
F57,s,1334.564,1335.133,0.569,silence,canvas
F57,p,1335.133,1335.988,0.855,rM,canvas
F57,l,1335.988,1336.398,0.41,laughter_rM,canvas
F57,p,1336.398,1336.858,0.46,cM,canvas
F57,f,1336.858,1337.355,0.497,filler_rM,canvas
F57,p,1337.355,1337.809,0.454,cM,canvas
F57,l,1337.809,1338.108,0.299,laughter_cM,canvas
F57,p,1338.108,1346.821,8.713,cM,canvas
F57,pf,1346.821,1347.447,0.626,filler_cM rM,canvas
F57,p,1347.447,1356.742,9.295,rM,canvas
F57,f,1356.742,1357.134,0.392,filler_rM,canvas
F57,p,1357.134,1360.837,3.703,rM,canvas
F57,pp,1360.837,1361.011,0.174,cM rM,canvas
F57,p,1361.011,1363.801,2.79,rM,canvas
F57,l,1363.801,1364.378,0.577,laughter_rM,canvas
F57,s,1364.378,1364.764,0.386,silence,canvas
F57,f,1364.764,1365.393,0.629,filler_rM,canvas
F57,p,1365.393,1366.468,1.075,cM,canvas
F57,pp,1366.468,1366.853,0.385,cM rM,canvas
F57,p,1366.853,1371.727,4.874,cM,canvas
F57,pl,1371.727,1372.553,0.826,cM laughter_rM,canvas
F57,p,1372.553,1377.986,5.433,cM,canvas
F57,pbc,1377.986,1378.941,0.955,bc_rM cM,canvas
F57,p,1378.941,1387.09,8.149,cM,canvas
F57,s,1387.09,1389.118,2.028,silence,canvas
F57,p,1389.118,1389.608,0.49,rM,canvas
F57,s,1389.608,1391.452,1.844,silence,canvas
F57,f,1391.452,1391.853,0.401,filler_rM,canvas
F57,s,1391.853,1393.133,1.28,silence,canvas
F57,p,1393.133,1395.332,2.199,rM,canvas
F57,f,1395.332,1395.889,0.557,filler_rM,canvas
F57,s,1395.889,1399.838,3.949,silence,canvas
F57,p,1399.838,1408.09,8.252,rM,canvas
F57,f,1408.09,1408.874,0.784,filler_rM,canvas
F57,p,1408.874,1421.61,12.736,rM,canvas
F57,pbc,1421.61,1421.957,0.347,bc_cM rM,canvas
F57,p,1421.957,1428.243,6.286,rM,canvas
F57,p,1428.243,1432.005,3.762,cM,canvas
F57,p,1432.005,1433.598,1.593,rM,canvas
F57,f,1433.598,1434.005,0.407,filler_rM,canvas
F57,p,1434.005,1439.853,5.848,cM,canvas
F57,s,1439.853,1441.568,1.715,silence,canvas
F57,p,1441.568,1445.126,3.558,rM,canvas
F57,s,1445.126,1445.358,0.232,silence,canvas
